Business_Week,Silver_Change,Silver_Settle,Silver_Volume,Silver_Prev. Day Open Interest,Date,Open Interest,Money Manager Shorts,Money Manager Longs,Producer/Merchant/Processor/User Longs,Producer/Merchant/Processor/User Shorts,Ten_Yr_Futures_Change,Ten_Yr_Futures_Settle,Ten_Yr_Futures_Volume,Ten_Yr_Futures_Prev. Day Open Interest,USD_Change,USD_Settle,USD_Volume,USD_Wave,USD_Prev. Day Open Interest,ZAR_Change,ZAR_Settle,ZAR_Volume,ZAR_Wave,ZAR_Prev. Day Open Interest
"[2014-02-26, 2014-03-04]",1.383,21.2816,18518.6,7901.8,2014-03-04,169357.0,11070.0,34413.0,18303.0,51669.0,1.8125,126.2,876872.8,2510328.4,0.01800000000000007,80.15240000000001,22260.2,,50240.0,0.026249999999999996,10.8159,,,2143.4
"[2014-03-05, 2014-03-11]",1.1119999999999999,21.0682,158.4,843.8,2014-03-11,172767.0,13009.0,34000.0,19344.0,51928.0,1.046875,125.4625,29357.8,2402654.0,-0.448,79.80160000000001,23537.8,,55700.2,0.07899999999999997,10.746300000000002,,,3042.2
"[2014-03-12, 2014-03-18]",1.4660000000000002,21.1932,71.4,653.0,2014-03-18,181834.0,16290.0,34529.0,22503.0,55249.0,1.4375,126.018748,10097.4,2427211.4,-0.399,79.50619999999999,18492.2,,59941.0,-0.13349999999999998,10.79095,49.0,,3679.0
"[2014-03-19, 2014-03-25]",0.881,20.297599999999996,65.6,396.4,2014-03-25,186200.0,23258.0,32838.0,22164.0,48931.0,1.265625,124.06875,645728.6,2418740.8,0.5439999999999999,80.1828,21974.4,80.22,50668.2,-0.011999999999999983,10.9953,15.0,1.6503,2166.0
"[2014-03-26, 2014-04-01]",0.454,19.724800000000002,103.4,38106.8,2014-04-01,187349.0,25798.0,31380.0,22410.0,47531.0,0.890625,123.61562799999999,1172712.4,2489864.2,0.161,80.25179999999999,14388.2,80.24499999999999,51046.6,-0.07264999999999999,8.91312,17.5,1.6613250000000002,1948.6
"[2014-04-02, 2014-04-08]",0.935,19.935399999999998,5.4,93642.4,2014-04-08,196287.0,26091.0,31520.0,28269.0,54502.0,1.5625,123.49375400000001,1357919.6,2554021.0,-0.4139999999999999,80.3546,23372.4,80.3706,51924.2,-0.19275,10.672291666666668,,,2723.0
"[2014-04-09, 2014-04-15]",1.3419999999999999,19.848599999999998,18.2,81342.4,2014-04-15,204290.0,29394.0,31039.0,29411.0,53820.0,0.953125,124.578124,1307557.4,2536857.8,0.05299999999999999,79.6438,15459.4,79.6926,52070.4,0.041550000000000004,8.783240000000001,10.0,1.6725,2305.0
"[2014-04-16, 2014-04-22]",0.43700000000000006,19.47525,2.25,67497.75,2014-04-22,197874.0,28623.0,31243.0,27511.0,51368.0,0.96875,123.871095,885547.0,2492092.25,-0.020000000000000004,79.95275,9241.25,79.90225000000001,51705.75,-0.04825,10.615749999999998,4.0,1.6786,2914.25
"[2014-04-23, 2014-04-29]",0.537,19.574599999999997,11861.4,54904.8,2014-04-29,186148.0,30398.0,32260.0,22447.0,47115.0,0.625,124.00625,1138309.0,2508765.6,-0.11399999999999999,79.8546,11159.2,79.826,51308.0,0.002999999999999989,10.6947,,,2984.4
"[2014-04-30, 2014-05-06]",1.108,19.343600000000002,922.8,98128.2,2014-05-06,188890.0,31722.0,32710.0,22359.0,44935.0,0.796875,124.590624,1320824.8,2582807.4,-0.7549999999999999,79.466,17699.8,79.5412,54657.0,-0.0815,10.569749999999999,,,3092.8
"[2014-05-07, 2014-05-13]",0.948,19.294600000000003,156.6,104103.8,2014-05-13,190136.0,30952.0,32648.0,22947.0,44413.0,1.171875,124.95625199999999,1119897.8,2668417.6,1.087,79.7568,25458.8,79.65279999999998,56646.2,-0.18575,10.4245,,,3131.2
"[2014-05-14, 2014-05-20]",0.749,19.4326,136.4,102934.2,2014-05-20,190361.0,33536.0,31588.0,22034.0,42228.0,1.3125,125.812502,1358948.4,2737133.8,-0.12,80.0894,13788.8,80.10220000000001,48627.6,0.13049999999999998,10.42285,,,3674.0
"[2014-05-21, 2014-05-27]",0.694,19.306,20.5,103110.75,2014-05-27,195586.0,38648.0,31651.0,22773.0,41736.0,0.65625,125.7851575,1284327.75,2776239.0,0.312,80.352,10936.8,80.3296,47813.6,-0.019250000000000003,10.394200000000001,2.0,10.3775,3862.4
"[2014-05-28, 2014-06-03]",0.466,18.851399999999998,36899.4,155062.0,2014-06-03,203560.0,42933.0,32331.0,21498.0,39916.0,1.796875,126.04062400000001,1058764.0,2777614.2,0.18800000000000006,80.5694,14242.2,80.53639999999999,50628.8,0.3225,10.612199999999998,,,3261.6
"[2014-06-04, 2014-06-10]",0.5890000000000001,19.02,38384.8,115714.0,2014-06-10,202778.0,39301.0,33178.0,21435.0,41072.0,0.78125,125.140626,27281.8,2572463.8,0.253,80.61280000000001,26109.4,80.6408,52613.2,-0.06974999999999999,10.6916,3.0,,3493.2
"[2014-06-11, 2014-06-17]",0.5640000000000001,19.5614,48177.8,113229.2,2014-06-17,207691.0,29498.0,34632.0,22640.0,42768.0,1.171875,125.093752,8546.4,2600706.8,-0.2909999999999999,80.67175,18290.25,80.696,55424.75,0.09225,10.83275,37.5,,3263.5
"[2014-06-18, 2014-06-24]",1.377,20.666800000000002,70093.0,112198.0,2014-06-24,209495.0,16082.0,40839.0,20593.0,47761.0,0.859375,124.684374,525698.0,2566577.8,-0.32299999999999995,80.4476,17014.6,80.44120000000001,58208.6,-0.21625,10.813950000000002,,,2085.6
"[2014-06-25, 2014-07-01]",0.242,21.075,29926.6,93550.6,2014-07-01,202625.0,11058.0,47755.0,17897.0,46400.0,0.90625,125.003126,940223.8,2598549.2,-0.548,80.0572,21545.4,80.0892,58220.8,0.023250000000000007,10.764299999999999,,,2689.6
"[2014-07-02, 2014-07-08]",0.47600000000000003,21.069,246.75,105129.5,2014-07-08,208924.0,9434.0,53951.0,15930.0,47432.0,1.1875,124.4374975,990150.5,2608297.5,0.37600000000000006,80.20700000000001,12049.6,80.2078,56574.2,0.005749999999999991,10.872000000000002,,,2802.6
"[2014-07-09, 2014-07-15]",1.1090000000000002,21.119600000000002,83.6,108839.8,2014-07-15,209481.0,7146.0,53941.0,15846.0,49752.0,0.78125,125.05000199999999,1015805.8,2663609.6,0.22500000000000003,80.2234,15719.4,80.21860000000001,54851.6,-0.0175,10.792750000000002,,,2542.8
"[2014-07-16, 2014-07-22]",0.851,20.9164,37.4,106311.2,2014-07-22,210580.0,6349.0,52570.0,15084.0,48670.0,0.71875,125.240624,993376.4,2654609.2,0.41900000000000004,80.65639999999999,18847.2,80.6576,52658.8,-0.1295,10.73725,,,2609.8
"[2014-07-23, 2014-07-29]",0.8790000000000001,20.605,7255.6,124491.2,2014-07-29,202658.0,7330.0,49029.0,15551.0,47860.0,1.09375,125.25625199999999,918445.2,2730084.8,0.44999999999999996,81.0878,16588.4,81.0428,63663.8,0.020000000000000004,10.63445,,,4280.8
"[2014-07-30, 2014-08-05]",0.778,20.289199999999997,42059.2,143475.0,2014-08-05,202761.0,13647.0,42712.0,16314.0,46510.0,1.546875,125.05625,1590306.2,2783753.0,0.29600000000000004,81.48640000000002,24772.4,81.49680000000001,76680.0,0.15625,10.776599999999998,104.0,10.754000000000001,8522.4
"[2014-08-06, 2014-08-12]",0.6179999999999999,19.991,44375.0,123016.4,2014-08-12,204366.0,18048.0,41554.0,19255.0,46912.0,0.71875,125.828126,1202305.8,2826088.8,-0.055999999999999994,81.5312,21366.2,81.56880000000001,83868.8,-0.14475,10.7461,122.4,10.78955,9684.4
"[2014-08-13, 2014-08-19]",0.835,19.6646,40977.4,125662.2,2014-08-19,212249.0,24012.0,40535.0,20735.0,45739.0,1.234375,126.33125,1194301.2,2873327.0,0.3819999999999999,81.66819999999998,19762.8,81.6318,83281.2,0.0027500000000000024,10.645150000000001,330.5,10.6523225,10213.0
"[2014-08-20, 2014-08-26]",0.252,19.408399999999997,40427.0,124087.2,2014-08-26,204530.0,27686.0,41404.0,21881.0,46137.0,0.65625,125.96249800000001,1406019.0,2901848.2,0.742,82.42739999999999,19926.2,82.37559999999999,90488.8,0.023000000000000007,10.7417,111.5,10.739182500000002,10369.2
"[2014-08-27, 2014-09-02]",0.6110000000000001,19.352,15991.25,112467.75,2014-09-02,203678.0,35329.0,41593.0,19972.0,42626.0,0.984375,126.1914075,1109996.25,2813569.5,0.33099999999999996,82.7082,17094.4,82.67439999999999,89017.4,0.037500000000000006,10.69645,51.6,10.684866000000003,9839.8
"[2014-09-03, 2014-09-09]",0.33699999999999997,18.997000000000003,123.6,126606.6,2014-09-09,207596.0,36969.0,39206.0,22654.0,45166.0,0.78125,125.465628,63538.0,2704451.0,1.274,83.8008,37195.0,83.71560000000001,88418.4,0.21250000000000002,10.788999999999998,75.4,10.76886,10291.0
"[2014-09-10, 2014-09-16]",0.45799999999999996,18.629399999999997,156.2,127509.4,2014-09-16,216889.0,42192.0,37635.0,27096.0,45507.0,0.90625,124.74375,18846.2,2770195.4,-0.20799999999999996,84.32140000000001,37813.0,84.30879999999999,87550.2,-0.07699999999999999,11.061000000000002,240.6,11.165613333333333,8733.6
"[2014-09-17, 2014-09-23]",0.985,18.061600000000002,93.0,128125.2,2014-09-23,226200.0,41028.0,36134.0,28049.0,45731.0,1.125,124.428124,394971.6,2636956.0,0.548,84.6846,35786.8,84.64280000000001,92736.2,0.2565,11.249149999999998,277.6,11.212022000000001,5971.6
"[2014-09-24, 2014-09-30]",0.9730000000000001,17.436600000000002,26602.4,173634.4,2014-09-30,234230.0,44872.0,38799.0,27641.0,45420.0,1.484375,124.57499800000001,1330030.6,2703099.0,0.804,85.55525,31809.5,335.68025000000006,93766.75,0.107,11.3785,154.5,7.92073,4099.25
"[2014-10-01, 2014-10-07]",1.049,17.119400000000002,44823.2,125072.4,2014-10-07,234169.0,43702.0,36631.0,27175.0,43305.0,2.109375,125.474998,1629385.4,2730259.2,-0.2689999999999999,86.0822,46748.2,286.1726,93353.4,-0.11349999999999999,11.37945,540.4,11.370332,3858.0
"[2014-10-08, 2014-10-14]",0.745,17.306599999999996,37237.4,121908.8,2014-10-14,231831.0,45161.0,36072.0,26381.0,41897.0,1.4375,126.790626,1720162.0,2779181.8,0.16300000000000003,85.75220000000002,37221.4,85.6868,93506.2,-0.14875,11.184450000000002,254.0,11.205188000000001,3998.8
"[2014-10-15, 2014-10-21]",0.41200000000000003,17.427,37805.8,120972.4,2014-10-21,231717.0,45382.0,36745.0,26594.0,42482.0,2.375,127.94375,2414797.6,2797467.6,-0.712,85.1625,45091.166666666664,85.18983333333333,84203.0,-0.09974999999999999,11.167666666666667,706.6666666666666,11.163653333333334,4034.5
"[2014-10-22, 2014-10-28]",0.501,17.1916,29916.2,121782.0,2014-10-28,231831.0,46815.0,36494.0,25718.0,42121.0,0.953125,127.112498,1224858.0,2799836.0,0.069,85.7304,26003.2,85.7038,81604.0,-0.19825,11.025500000000001,280.5,11.0679425,5981.4
"[2014-10-29, 2014-11-04]",1.5390000000000001,16.388799999999996,55298.4,121213.2,2014-11-04,246984.0,44898.0,38735.0,25484.0,43240.0,1.046875,126.396874,1234088.2,2752839.8,1.619,86.75660000000002,41642.0,86.69300000000001,84748.4,0.15800000000000003,11.074150000000001,262.0,11.049280000000001,6311.8
"[2014-11-05, 2014-11-11]",0.891,15.582999999999998,59975.6,107648.6,2014-11-11,249767.0,41368.0,39385.0,22535.0,41032.0,1.359375,126.275,975821.2,2783387.8,0.627,87.8114,43530.0,87.74600000000001,95316.4,0.1915,11.299,277.4,11.295362,7449.4
"[2014-11-12, 2014-11-18]",1.1239999999999999,15.9578,55160.6,86309.0,2014-11-18,252081.0,38815.0,39560.0,25347.0,43002.0,0.96875,126.521874,1008635.4,2838253.6,-0.07399999999999995,87.7812,33179.8,87.7768,91440.2,-0.22525,11.18485,215.4,11.193306,7893.2
"[2014-11-19, 2014-11-25]",0.731,16.351,66946.4,59795.4,2014-11-25,204624.0,31673.0,40499.0,20039.0,43087.0,0.984375,126.709374,1672108.6,2934307.2,0.31700000000000006,87.9902,39934.4,87.993,93282.8,0.003000000000000008,11.04,335.0,11.0296,8126.75
"[2014-11-26, 2014-12-02]",2.463,16.27325,7694.0,8046.5,2014-12-02,198388.0,24498.0,38926.0,22002.0,45286.0,1.234375,127.3710925,515220.75,2849019.5,0.7410000000000001,88.0792,28216.0,88.08519999999999,94720.0,0.11625,11.024750000000003,23.333333333333332,11.003026666666669,7845.333333333333
"[2014-12-03, 2014-12-09]",1.419,16.474399999999996,154.2,3179.8,2014-12-09,197326.0,19584.0,39534.0,21042.0,46955.0,1.5,126.890624,40255.6,2671061.0,-0.010999999999999954,88.96540000000002,50828.8,88.93620000000001,97860.6,0.29725,11.361749999999999,291.0,11.329398000000001,8724.8
"[2014-12-10, 2014-12-16]",1.4700000000000002,16.6906,130.2,1718.4,2014-12-16,202850.0,23482.0,38467.0,24538.0,49460.0,2.0,127.75,23873.2,2689061.2,-0.645,88.4586,40167.2,88.4198,90465.2,0.20575,11.713550000000001,203.25,11.925855,10300.75
"[2014-12-17, 2014-12-23]",0.6990000000000001,15.831,10.8,1161.6,2014-12-23,194998.0,23491.0,38403.0,24237.0,50269.0,1.984375,126.85937200000001,199515.2,2632142.4,2.029,89.7838,32987.2,89.56679999999999,88101.4,-0.06974999999999999,11.75575,398.6,11.77298,6262.0
"[2014-12-24, 2014-12-30]",1.364,15.942,89.75,644.75,2014-12-30,194574.0,21806.0,38857.0,24279.0,51055.0,0.671875,126.23437,335610.75,2598843.25,-0.13399999999999998,90.32700000000001,16872.0,90.27874999999999,99346.0,-0.0515,11.766562500000001,14.0,11.7794125,7071.0
"[2014-12-31, 2015-01-06]",1.713,16.02025,9.75,102163.25,2015-01-06,198317.0,20681.0,40301.0,25404.0,52243.0,1.78125,127.51953125,913913.0,2618176.75,0.723,91.3475,37715.75,91.28800000000001,113549.75,-0.034499999999999996,11.8040625,8.5,11.7882125,7083.25
"[2015-01-07, 2015-01-13]",1.026,16.5814,98.6,103316.6,2015-01-13,204159.0,17575.0,43142.0,25004.0,54755.0,1.671875,128.70625,1266869.8,2680245.2,0.764,92.31000000000002,36676.6,92.3566,126998.8,-0.20274999999999999,11.673199999999998,204.25,11.689887500000001,6038.6
"[2015-01-14, 2015-01-20]",1.16,17.42875,57.25,104101.0,2015-01-20,213115.0,12407.0,46031.0,25840.0,58692.0,1.515625,129.95703125,1696364.5,2706739.5,0.847,92.8164,47951.2,92.71860000000001,127380.6,0.047500000000000014,11.63825,293.0,11.667088000000001,7890.2
"[2015-01-21, 2015-01-27]",0.879,18.1688,10.2,103890.4,2015-01-27,211261.0,8938.0,49102.0,25267.0,60018.0,1.609375,129.478125,1294275.8,2688422.2,0.9009999999999999,94.384,53163.8,94.24419999999999,130647.2,-0.007000000000000013,11.569849999999999,220.6,11.558824,8758.4
"[2015-01-28, 2015-02-03]",1.867,17.3282,46076.4,146903.0,2015-02-03,217635.0,9919.0,47693.0,26066.0,58043.0,2.6875,130.503125,1370055.8,2676549.4,-0.5259999999999998,94.63879999999999,38748.8,94.64899999999999,128082.8,-0.21699999999999997,11.59555,205.4,11.638142,8480.4
"[2015-02-04, 2015-02-10]",1.348,17.0456,44215.0,92437.4,2015-02-10,216549.0,10465.0,47451.0,25861.0,56738.0,1.703125,129.109375,1380476.2,2608625.2,1.129,94.43660000000001,31746.8,94.4014,119782.8,0.30624999999999997,11.573699999999999,300.6,11.535417999999998,8622.4
"[2015-02-11, 2015-02-17]",1.561,16.806749999999997,52975.25,77704.25,2015-02-17,226319.0,15447.0,46976.0,25818.0,54296.0,1.234375,128.06640625,1284460.0,2555949.5,-0.7060000000000001,94.39859999999999,24554.6,94.4236,114020.0,-0.04125000000000001,11.76805,648.0,11.772326,8191.0
"[2015-02-18, 2015-02-24]",0.422,16.2722,45140.6,51361.8,2015-02-24,207996.0,15038.0,44319.0,22917.0,47341.0,2.65625,127.94375,1637152.4,2602307.8,0.414,94.4614,33781.0,94.5266,114547.6,-0.189,11.654749999999998,189.6,11.654282,6720.6
"[2015-02-25, 2015-03-03]",0.72,16.438200000000002,13814.2,8486.8,2015-03-03,205293.0,19920.0,40540.0,21210.0,45745.0,1.5625,128.13125,807050.2,2664416.6,0.847,95.1558,31475.6,95.0338,118541.0,0.26149999999999995,11.666599999999999,38.4,11.627756000000002,7119.0
"[2015-03-04, 2015-03-10]",0.6449999999999999,15.883200000000002,108.8,1142.0,2015-03-10,213018.0,26452.0,42024.0,22626.0,42996.0,2.03125,127.3375,49634.4,2597394.8,3.207,97.2358,52601.2,97.05499999999999,131044.4,0.5605,12.039650000000002,118.2,11.991518,7592.8
"[2015-03-11, 2015-03-17]",0.595,15.495600000000001,79.0,963.4,2015-03-17,224088.0,31599.0,43238.0,26615.0,44672.0,0.671875,127.83125,12189.6,2649699.6,0.931,99.9,61636.0,99.6834,141639.8,0.0072499999999999995,12.4505,10.75,12.579345,6491.0
"[2015-03-18, 2015-03-24]",1.4749999999999999,16.465,110.8,755.2,2015-03-24,215908.0,26411.0,45659.0,25247.0,46742.0,2.203125,129.025,343515.8,2697651.6,-2.503,98.256,86325.6,98.23,124333.4,-0.6062500000000001,12.2121,425.6,12.206994,2827.0
"[2015-03-25, 2015-03-31]",0.7010000000000001,16.878400000000003,53.8,21073.2,2015-03-31,210090.0,19599.0,49464.0,23122.0,50647.0,1.71875,128.646875,1005960.8,2814193.8,1.2149999999999999,97.8682,48837.4,97.7182,112390.8,0.3595,12.181900000000002,218.6,12.15247,4374.4
"[2015-04-01, 2015-04-07]",1.5,16.9125,3.25,100265.5,2015-04-07,209918.0,17950.0,46882.0,23154.0,51276.0,1.234375,129.33203125,807935.0,2782087.5,0.2669999999999998,97.79124999999999,40010.25,97.75725000000001,115489.25,-0.29500000000000004,12.03425,121.25,12.029910000000001,5382.25
"[2015-04-08, 2015-04-14]",1.086,16.281,1.0,91047.2,2015-04-14,220588.0,23096.0,43623.0,21353.0,47486.0,1.046875,129.0625,917445.2,2825668.2,0.8840000000000001,99.16599999999998,54303.4,99.0684,115662.4,0.11649999999999999,12.1002,231.2,12.089409999999999,6186.2
"[2015-04-15, 2015-04-21]",0.637,16.1302,2.6,76221.6,2015-04-21,226327.0,31851.0,40912.0,20856.0,43683.0,0.953125,129.565625,903826.8,2823842.0,-0.7349999999999999,98.04220000000001,55803.2,98.22779999999999,116304.4,0.11499999999999999,12.1792,19.8,12.185412,6973.8
"[2015-04-22, 2015-04-28]",1.393,16.045399999999997,12123.4,66637.8,2015-04-28,216310.0,37591.0,43121.0,23118.0,44088.0,1.46875,129.13125,1029371.2,2822272.0,-2.011,97.1652,45627.8,97.33139999999999,112710.4,-0.2925,12.1639,116.2,12.187666,6230.2
"[2015-04-29, 2015-05-05]",1.084,16.376,3945.0,102652.8,2015-05-05,214135.0,33821.0,44983.0,22996.0,46013.0,1.53125,127.971875,1426924.0,2857007.4,-0.992,95.264,63212.8,95.32000000000001,103746.4,0.12249999999999998,12.052850000000001,117.2,12.013098,5080.8
"[2015-05-06, 2015-05-12]",0.8109999999999999,16.4012,92.4,117470.4,2015-05-12,214091.0,31480.0,45010.0,23742.0,46732.0,2.15625,127.25,1687539.6,2815833.6,-0.5960000000000002,94.70680000000002,47711.4,94.473,99400.8,0.04375000000000001,12.09135,344.0,12.113847999999999,4465.4
"[2015-05-13, 2015-05-19]",1.8639999999999999,17.392599999999998,55.4,117539.4,2015-05-19,215725.0,12407.0,53439.0,23156.0,57313.0,2.109375,127.3625,1445018.2,2840487.4,0.7569999999999998,93.99199999999999,47129.6,93.99620000000002,97181.2,-0.16999999999999998,11.9021,123.4,11.932838,3642.2
"[2015-05-20, 2015-05-26]",0.43800000000000006,16.99175,37.0,112412.5,2015-05-26,211741.0,10703.0,52258.0,22469.0,57072.0,1.75,127.54296875,1582962.75,2874053.75,2.044,96.093,46140.2,96.0582,97948.8,0.1885,11.94185,116.6,11.963076000000001,4812.8
"[2015-05-27, 2015-06-02]",0.29300000000000004,16.6992,39248.4,160937.2,2015-06-02,218424.0,12207.0,48707.0,22783.0,55334.0,1.75,127.759375,1058803.6,3014196.8,-1.529,96.97399999999999,61168.6,97.1272,100898.8,0.08525000000000002,12.187299999999999,100.2,12.20233,6044.8
"[2015-06-03, 2015-06-09]",0.8420000000000001,16.096600000000002,52312.8,128017.4,2015-06-09,233460.0,35874.0,46268.0,20421.0,44554.0,2.40625,126.1875,43839.0,2784809.2,-0.7060000000000001,95.5716,64558.6,95.701,101381.2,0.22799999999999998,12.459399999999999,256.2,12.458844,4091.2
"[2015-06-10, 2015-06-16]",0.514,15.958400000000001,43023.4,135881.6,2015-06-16,235652.0,44950.0,47205.0,20242.0,40939.0,1.671875,126.14375,18300.0,2741864.0,-0.1600000000000001,94.99640000000001,45933.0,95.0976,97410.2,-0.08174999999999999,12.440650000000002,3.0,12.63319,4732.2
"[2015-06-17, 2015-06-23]",0.7060000000000001,16.017599999999998,51478.0,136740.6,2015-06-23,244705.0,53139.0,48045.0,20140.0,43406.0,2.28125,126.41875,451311.0,2668829.8,0.3829999999999998,94.6326,43334.2,94.6132,86350.0,-0.21350000000000002,12.375699999999998,348.5,12.373040000000001,4854.8
"[2015-06-24, 2015-06-30]",0.418,15.7222,34794.0,119220.0,2015-06-30,225812.0,55401.0,46263.0,22814.0,41536.0,2.21875,125.740625,1348410.0,2709469.8,0.016000000000000042,95.4134,41729.0,95.53400000000002,86110.0,-0.01525,12.33515,139.8,12.332262000000002,3784.2
"[2015-07-01, 2015-07-07]",0.9809999999999999,15.44125,394.75,137112.0,2015-07-07,232152.0,57427.0,47098.0,22705.0,37502.0,2.359375,126.30859375,1277852.25,2709570.5,1.415,96.5284,36988.2,96.4564,84666.2,0.29225,12.48585,49.4,12.481370000000002,2949.4
"[2015-07-08, 2015-07-14]",0.691,15.3382,128.6,135309.4,2015-07-14,220486.0,52286.0,45251.0,21630.0,38295.0,2.375,126.2625,1421629.0,2728487.4,-0.292,96.64280000000001,38771.8,96.5118,87623.6,-0.1575,12.596549999999999,125.8,12.590162,3513.2
"[2015-07-15, 2015-07-21]",0.5740000000000001,14.865199999999998,49.4,127446.6,2015-07-21,228979.0,55537.0,44022.0,23821.0,40132.0,1.171875,126.146875,1018703.6,2703774.8,0.6420000000000001,97.73219999999999,35665.0,97.68320000000001,92486.6,-0.019500000000000003,12.510250000000003,155.6,12.509736,3172.6
"[2015-07-22, 2015-07-28]",0.446,14.619800000000001,12.2,129602.2,2015-07-28,226324.0,54230.0,43783.0,25206.0,41329.0,1.109375,126.759375,1007607.2,2763097.6,-0.563,97.15240000000001,35508.4,97.18939999999999,98091.8,0.22500000000000003,12.6525,326.2,12.644435999999999,1826.4
"[2015-07-29, 2015-08-04]",0.469,14.6512,37197.6,198244.4,2015-08-04,223435.0,51092.0,42766.0,24589.0,41092.0,1.765625,127.2375,1040221.2,2871693.6,1.161,97.57,38980.2,97.3202,96930.2,0.134,12.7603,104.6,12.764598000000001,2595.8
"[2015-08-05, 2015-08-11]",0.751,14.9254,48941.2,151026.2,2015-08-11,214347.0,42844.0,44321.0,20773.0,41265.0,2.5,127.21875,1012235.0,2905665.2,-0.689,97.6194,42368.4,97.76459999999999,101498.8,0.066,12.7987,251.8,12.809498,2071.8
"[2015-08-12, 2015-08-18]",1.048,15.2352,50834.4,140293.8,2015-08-18,211505.0,41007.0,43252.0,22953.0,44739.0,1.4375,127.60625,962147.2,2958042.6,-0.265,96.63480000000001,40717.2,96.60940000000001,102843.0,0.10450000000000001,12.901,89.4,12.912531999999999,3889.4
"[2015-08-19, 2015-08-25]",1.6340000000000001,15.0738,66806.4,134967.4,2015-08-25,206797.0,38362.0,41308.0,22632.0,46461.0,2.890625,128.471875,1658582.2,3007938.8,-2.5260000000000002,95.05499999999999,75886.8,95.17479999999999,103151.6,0.1665,13.072399999999998,88.4,13.062790000000001,4391.0
"[2015-08-26, 2015-09-01]",1.141,14.436599999999999,27387.0,119360.0,2015-09-01,189477.0,35546.0,39376.0,19107.0,40652.0,0.6875,127.8375,1316297.2,2898451.4,0.902,95.64359999999999,54522.4,95.54400000000001,98588.4,0.30974999999999997,13.289000000000001,76.4,13.247442000000001,3603.6
"[2015-09-02, 2015-09-08]",0.45299999999999996,14.664250000000001,214.5,124586.75,2015-09-08,188264.0,33944.0,41418.0,22891.0,43065.0,1.171875,127.953125,54317.5,2783573.0,0.5409999999999999,96.1468,40201.6,96.12359999999998,93790.6,0.25375,13.71645,131.75,13.7146325,3099.0
"[2015-09-09, 2015-09-15]",0.5630000000000001,14.473600000000001,64.2,121682.8,2015-09-15,192211.0,39843.0,42214.0,20867.0,40455.0,1.671875,127.85,12676.0,2766669.2,-0.3869999999999999,95.5686,32521.2,95.67580000000001,83006.6,-0.25249999999999995,13.6758,47.5,13.69629,3025.0
"[2015-09-16, 2015-09-22]",1.363,14.994600000000002,28.2,120816.8,2015-09-22,184440.0,28231.0,42746.0,17805.0,43918.0,2.921875,127.94375,189378.8,2685218.2,0.661,95.5398,35594.6,95.47319999999999,66877.0,0.1945,13.590800000000002,77.8,13.593686,2622.8
"[2015-09-23, 2015-09-29]",1.002,14.8244,17500.8,163869.4,2015-09-29,187479.0,33556.0,42632.0,18161.0,43638.0,1.546875,128.2375,1087265.0,2680839.6,-0.45299999999999996,96.1928,38178.0,96.28420000000001,69887.6,0.31000000000000005,14.125800000000002,105.8,14.110658,2183.6
"[2015-09-30, 2015-10-06]",1.535,15.1968,49301.2,117107.8,2015-10-06,189055.0,22408.0,47701.0,18158.0,51973.0,1.40625,128.9375,1447664.6,2766027.2,-0.43,96.1152,27635.6,96.0538,71391.2,-0.44825000000000004,13.908599999999998,25.2,13.914472,2154.0
"[2015-10-07, 2015-10-13]",0.579,15.8898,43245.4,113276.8,2015-10-13,193964.0,14986.0,54156.0,17499.0,54926.0,0.953125,128.678125,799083.8,2782725.8,-0.773,95.08500000000001,23769.4,95.12520000000002,71303.2,-0.08899999999999998,13.532399999999999,161.8,13.544258,2040.4
"[2015-10-14, 2015-10-20]",0.656,16.0306,40751.2,113360.2,2015-10-20,199965.0,13594.0,58484.0,17823.0,57426.0,1.671875,129.046875,954033.6,2819518.6,0.14900000000000002,94.5734,25146.8,94.5898,76527.8,-0.2245,13.328050000000001,277.4,13.349825999999998,2093.6
"[2015-10-21, 2015-10-27]",0.46399999999999997,15.828399999999998,34023.2,112625.4,2015-10-27,198192.0,10424.0,62009.0,16728.0,58679.0,1.390625,128.75,939216.8,2756851.2,2.053,96.5424,33181.0,96.31960000000001,77828.6,0.37975000000000003,13.706,5.6,13.662502,2812.4
"[2015-10-28, 2015-11-03]",1.518,15.611399999999998,48680.0,110594.6,2015-11-03,195630.0,10454.0,58553.0,15963.0,58271.0,1.96875,127.596875,1828382.6,2742881.0,0.251,97.29799999999999,31766.2,97.17999999999999,75593.8,0.04299999999999998,13.90555,82.0,13.886088,2774.4
"[2015-11-04, 2015-11-10]",0.883,14.700199999999999,48156.0,98991.8,2015-11-10,194564.0,26908.0,52842.0,19591.0,53266.0,1.34375,126.425,1796738.6,2640627.4,2.147,98.761,31301.0,98.68520000000001,80512.0,0.51725,14.2215,148.6,14.174892,2338.6
"[2015-11-11, 2015-11-17]",0.22100000000000003,14.217000000000002,48092.8,77153.4,2015-11-17,205127.0,38880.0,51054.0,22213.0,48380.0,0.90625,126.440625,1054563.8,2623395.0,0.31000000000000005,99.24100000000001,33362.0,99.20540000000001,86500.8,-0.005250000000000005,14.3764,130.0,14.375492,2663.8
