Business_Week,Palladium_Change,Palladium_Settle,Palladium_Volume,Palladium_Prev. Day Open Interest,Date,Open Interest,Money Manager Shorts,Money Manager Longs,Producer/Merchant/Processor/User Longs,Producer/Merchant/Processor/User Shorts,Ten_Yr_Futures_Change,Ten_Yr_Futures_Settle,Ten_Yr_Futures_Volume,Ten_Yr_Futures_Prev. Day Open Interest,USD_Change,USD_Settle,USD_Volume,USD_Wave,USD_Prev. Day Open Interest,ZAR_Change,ZAR_Settle,ZAR_Volume,ZAR_Wave,ZAR_Prev. Day Open Interest
"[2014-04-23, 2014-04-29]",45.25000000000001,801.8300000000002,0.0,2.8,2014-04-29,50712.0,3667.0,25709.0,3765.0,23176.0,0.625,124.00625,1138309.0,2508765.6,-0.11399999999999999,79.8546,11159.2,79.826,51308.0,0.002999999999999989,10.6947,,,2984.4
"[2014-04-30, 2014-05-06]",14.0,814.94,0.0,30193.6,2014-05-06,52809.0,4131.0,25528.0,4040.0,22714.0,0.796875,124.590624,1320824.8,2582807.4,-0.7549999999999999,79.466,17699.8,79.5412,54657.0,-0.0815,10.569749999999999,,,3092.8
"[2014-05-07, 2014-05-13]",50.900000000000006,805.4599999999999,0.0,37851.0,2014-05-13,52520.0,4725.0,26041.0,3570.0,22842.0,1.171875,124.95625199999999,1119897.8,2668417.6,1.087,79.7568,25458.8,79.65279999999998,56646.2,-0.18575,10.4245,,,3131.2
"[2014-05-14, 2014-05-20]",41.65,819.28,3.6,35412.0,2014-05-20,52048.0,4495.0,26869.0,2945.0,22024.0,1.3125,125.812502,1358948.4,2737133.8,-0.12,80.0894,13788.8,80.10220000000001,48627.6,0.13049999999999998,10.42285,,,3674.0
"[2014-05-21, 2014-05-27]",16.35,832.1125,0.0,32008.0,2014-05-27,46690.0,4131.0,25946.0,2417.0,21084.0,0.65625,125.7851575,1284327.75,2776239.0,0.312,80.352,10936.8,80.3296,47813.6,-0.019250000000000003,10.394200000000001,2.0,10.3775,3862.4
"[2014-05-28, 2014-06-03]",24.849999999999998,835.51,2783.2,31365.4,2014-06-03,45690.0,4744.0,26393.0,2076.0,20184.0,1.796875,126.04062400000001,1058764.0,2777614.2,0.18800000000000006,80.5694,14242.2,80.53639999999999,50628.8,0.3225,10.612199999999998,,,3261.6
"[2014-06-04, 2014-06-10]",22.699999999999996,843.26,48.0,40209.6,2014-06-10,46741.0,4951.0,27005.0,2003.0,19784.0,0.78125,125.140626,27281.8,2572463.8,0.253,80.61280000000001,26109.4,80.6408,52613.2,-0.06974999999999999,10.6916,3.0,,3493.2
"[2014-06-11, 2014-06-17]",63.74999999999999,824.35,34.8,39945.4,2014-06-17,43806.0,5091.0,23641.0,2117.0,18023.0,1.171875,125.093752,8546.4,2600706.8,-0.2909999999999999,80.67175,18290.25,80.696,55424.75,0.09225,10.83275,37.5,,3263.5
"[2014-06-18, 2014-06-24]",47.150000000000006,828.2700000000001,27.0,38256.6,2014-06-24,42327.0,4708.0,24649.0,2108.0,18175.0,0.859375,124.684374,525698.0,2566577.8,-0.32299999999999995,80.4476,17014.6,80.44120000000001,58208.6,-0.21625,10.813950000000002,,,2085.6
"[2014-06-25, 2014-07-01]",23.8,842.1299999999999,2865.8,62055.8,2014-07-01,43361.0,4624.0,25295.0,1947.0,18749.0,0.90625,125.003126,940223.8,2598549.2,-0.548,80.0572,21545.4,80.0892,58220.8,0.023250000000000007,10.764299999999999,,,2689.6
"[2014-07-02, 2014-07-08]",18.3,865.2875,4601.75,41191.25,2014-07-08,45710.0,4384.0,25090.0,2024.0,19347.0,1.1875,124.4374975,990150.5,2608297.5,0.37600000000000006,80.20700000000001,12049.6,80.2078,56574.2,0.005749999999999991,10.872000000000002,,,2802.6
"[2014-07-09, 2014-07-15]",9.549999999999999,872.43,3977.0,41792.0,2014-07-15,47572.0,4591.0,24836.0,2090.0,18989.0,0.78125,125.05000199999999,1015805.8,2663609.6,0.22500000000000003,80.2234,15719.4,80.21860000000001,54851.6,-0.0175,10.792750000000002,,,2542.8
"[2014-07-16, 2014-07-22]",26.8,879.07,4314.4,43482.4,2014-07-22,49251.0,4645.0,25159.0,2373.0,19947.0,0.71875,125.240624,993376.4,2654609.2,0.41900000000000004,80.65639999999999,18847.2,80.6576,52658.8,-0.1295,10.73725,,,2609.8
"[2014-07-23, 2014-07-29]",16.15,876.82,3891.0,44386.4,2014-07-29,50599.0,5088.0,24760.0,2728.0,20967.0,1.09375,125.25625199999999,918445.2,2730084.8,0.44999999999999996,81.0878,16588.4,81.0428,63663.8,0.020000000000000004,10.63445,,,4280.8
"[2014-07-30, 2014-08-05]",33.599999999999994,864.45,4694.2,36851.0,2014-08-05,49959.0,6376.0,23182.0,3300.0,19500.0,1.546875,125.05625,1590306.2,2783753.0,0.29600000000000004,81.48640000000002,24772.4,81.49680000000001,76680.0,0.15625,10.776599999999998,104.0,10.754000000000001,8522.4
"[2014-08-06, 2014-08-12]",29.650000000000002,863.6299999999999,6093.2,42673.8,2014-08-12,49833.0,6166.0,24324.0,3361.0,18715.0,0.71875,125.828126,1202305.8,2826088.8,-0.055999999999999994,81.5312,21366.2,81.56880000000001,83868.8,-0.14475,10.7461,122.4,10.78955,9684.4
"[2014-08-13, 2014-08-19]",31.000000000000004,887.5899999999999,6800.4,41077.2,2014-08-19,50281.0,2548.0,24385.0,2849.0,21180.0,1.234375,126.33125,1194301.2,2873327.0,0.3819999999999999,81.66819999999998,19762.8,81.6318,83281.2,0.0027500000000000024,10.645150000000001,330.5,10.6523225,10213.0
"[2014-08-20, 2014-08-26]",34.7,882.8800000000001,8693.0,35205.0,2014-08-26,46701.0,2297.0,25523.0,2159.0,20720.0,0.65625,125.96249800000001,1406019.0,2901848.2,0.742,82.42739999999999,19926.2,82.37559999999999,90488.8,0.023000000000000007,10.7417,111.5,10.739182500000002,10369.2
"[2014-08-27, 2014-09-02]",46.0,895.5875,2514.25,30504.75,2014-09-02,47881.0,2280.0,26043.0,2032.0,20393.0,0.984375,126.1914075,1109996.25,2813569.5,0.33099999999999996,82.7082,17094.4,82.67439999999999,89017.4,0.037500000000000006,10.69645,51.6,10.684866000000003,9839.8
"[2014-09-03, 2014-09-09]",53.800000000000004,880.51,34.2,33992.0,2014-09-09,48533.0,2323.0,25106.0,2028.0,19690.0,0.78125,125.465628,63538.0,2704451.0,1.274,83.8008,37195.0,83.71560000000001,88418.4,0.21250000000000002,10.788999999999998,75.4,10.76886,10291.0
"[2014-09-10, 2014-09-16]",37.6,839.8699999999999,14.2,41967.0,2014-09-16,48182.0,1594.0,22445.0,2192.0,18884.0,0.90625,124.74375,18846.2,2770195.4,-0.20799999999999996,84.32140000000001,37813.0,84.30879999999999,87550.2,-0.07699999999999999,11.061000000000002,240.6,11.165613333333333,8733.6
"[2014-09-17, 2014-09-23]",53.64999999999999,820.14,5.2,38847.6,2014-09-23,37606.0,2555.0,21898.0,1917.0,17878.0,1.125,124.428124,394971.6,2636956.0,0.548,84.6846,35786.8,84.64280000000001,92736.2,0.2565,11.249149999999998,277.6,11.212022000000001,5971.6
"[2014-09-24, 2014-09-30]",60.55,794.03,3579.0,55313.4,2014-09-30,37665.0,2907.0,21225.0,1830.0,17309.0,1.484375,124.57499800000001,1330030.6,2703099.0,0.804,85.55525,31809.5,335.68025000000006,93766.75,0.107,11.3785,154.5,7.92073,4099.25
"[2014-10-01, 2014-10-07]",71.85000000000001,772.1699999999998,5586.6,34048.8,2014-10-07,37248.0,2574.0,21665.0,1714.0,16335.0,2.109375,125.474998,1629385.4,2730259.2,-0.2689999999999999,86.0822,46748.2,286.1726,93353.4,-0.11349999999999999,11.37945,540.4,11.370332,3858.0
"[2014-10-08, 2014-10-14]",39.0,792.61,4304.2,33397.4,2014-10-14,37622.0,2380.0,20841.0,1715.0,16391.0,1.4375,126.790626,1720162.0,2779181.8,0.16300000000000003,85.75220000000002,37221.4,85.6868,93506.2,-0.14875,11.184450000000002,254.0,11.205188000000001,3998.8
"[2014-10-15, 2014-10-21]",79.1,761.05,6379.0,33032.6,2014-10-21,36378.0,2601.0,20576.0,1677.0,15978.0,2.375,127.94375,2414797.6,2797467.6,-0.712,85.1625,45091.166666666664,85.18983333333333,84203.0,-0.09974999999999999,11.167666666666667,706.6666666666666,11.163653333333334,4034.5
"[2014-10-22, 2014-10-28]",17.349999999999998,783.4799999999999,3288.0,32655.2,2014-10-28,37331.0,2493.0,20730.0,1718.0,16337.0,0.953125,127.112498,1224858.0,2799836.0,0.069,85.7304,26003.2,85.7038,81604.0,-0.19825,11.025500000000001,280.5,11.0679425,5981.4
"[2014-10-29, 2014-11-04]",64.8,793.65,4738.6,32861.4,2014-11-04,37328.0,1573.0,20931.0,1692.0,17045.0,1.046875,126.396874,1234088.2,2752839.8,1.619,86.75660000000002,41642.0,86.69300000000001,84748.4,0.15800000000000003,11.074150000000001,262.0,11.049280000000001,6311.8
"[2014-11-05, 2014-11-11]",70.75,764.39,5201.4,32560.0,2014-11-11,38380.0,1832.0,20312.0,2208.0,16950.0,1.359375,126.275,975821.2,2783387.8,0.627,87.8114,43530.0,87.74600000000001,95316.4,0.1915,11.299,277.4,11.295362,7449.4
"[2014-11-12, 2014-11-18]",14.899999999999999,772.25,4857.2,30838.0,2014-11-18,37864.0,2037.0,20103.0,2050.0,15979.0,0.96875,126.521874,1008635.4,2838253.6,-0.07399999999999995,87.7812,33179.8,87.7768,91440.2,-0.22525,11.18485,215.4,11.193306,7893.2
"[2014-11-19, 2014-11-25]",47.599999999999994,783.54,8028.0,28181.4,2014-11-25,34439.0,1510.0,20452.0,1538.0,16664.0,0.984375,126.709374,1672108.6,2934307.2,0.31700000000000006,87.9902,39934.4,87.993,93282.8,0.003000000000000008,11.04,335.0,11.0296,8126.75
"[2014-11-26, 2014-12-02]",26.15,806.2875,862.5,26159.75,2014-12-02,33093.0,1534.0,20641.0,1408.0,15795.0,1.234375,127.3710925,515220.75,2849019.5,0.7410000000000001,88.0792,28216.0,88.08519999999999,94720.0,0.11625,11.024750000000003,23.333333333333332,11.003026666666669,7845.333333333333
"[2014-12-03, 2014-12-09]",31.250000000000004,802.38,9.4,31135.6,2014-12-09,33489.0,1909.0,21132.0,1342.0,15579.0,1.5,126.890624,40255.6,2671061.0,-0.010999999999999954,88.96540000000002,50828.8,88.93620000000001,97860.6,0.29725,11.361749999999999,291.0,11.329398000000001,8724.8
"[2014-12-10, 2014-12-16]",47.5,808.74,4.4,31272.4,2014-12-16,33152.0,2144.0,20649.0,1491.0,15539.0,2.0,127.75,23873.2,2689061.2,-0.645,88.4586,40167.2,88.4198,90465.2,0.20575,11.713550000000001,203.25,11.925855,10300.75
"[2014-12-17, 2014-12-23]",41.949999999999996,801.1600000000001,4.4,31588.4,2014-12-23,33180.0,1419.0,21268.0,1630.0,15975.0,1.984375,126.85937200000001,199515.2,2632142.4,2.029,89.7838,32987.2,89.56679999999999,88101.4,-0.06974999999999999,11.75575,398.6,11.77298,6262.0
"[2014-12-24, 2014-12-30]",31.45,810.6500000000001,1072.5,47685.5,2014-12-30,33658.0,1639.0,21609.0,1336.0,16115.0,0.671875,126.23437,335610.75,2598843.25,-0.13399999999999998,90.32700000000001,16872.0,90.27874999999999,99346.0,-0.0515,11.766562500000001,14.0,11.7794125,7071.0
"[2014-12-31, 2015-01-06]",18.2,796.7125,3120.5,40803.25,2015-01-06,33386.0,1341.0,21050.0,1317.0,16127.0,1.78125,127.51953125,913913.0,2618176.75,0.723,91.3475,37715.75,91.28800000000001,113549.75,-0.034499999999999996,11.8040625,8.5,11.7882125,7083.25
"[2015-01-07, 2015-01-13]",31.199999999999996,803.1,3931.2,32786.2,2015-01-13,34865.0,1799.0,21127.0,1364.0,16189.0,1.671875,128.70625,1266869.8,2680245.2,0.764,92.31000000000002,36676.6,92.3566,126998.8,-0.20274999999999999,11.673199999999998,204.25,11.689887500000001,6038.6
"[2015-01-14, 2015-01-20]",85.85,770.0125,8789.0,33510.5,2015-01-20,36002.0,2744.0,21929.0,1491.0,15185.0,1.515625,129.95703125,1696364.5,2706739.5,0.847,92.8164,47951.2,92.71860000000001,127380.6,0.047500000000000014,11.63825,293.0,11.667088000000001,7890.2
"[2015-01-21, 2015-01-27]",25.2,775.45,3482.4,34426.6,2015-01-27,35419.0,2674.0,22036.0,1617.0,14468.0,1.609375,129.478125,1294275.8,2688422.2,0.9009999999999999,94.384,53163.8,94.24419999999999,130647.2,-0.007000000000000013,11.569849999999999,220.6,11.558824,8758.4
"[2015-01-28, 2015-02-03]",58.650000000000006,782.86,4407.8,32743.4,2015-02-03,35011.0,2778.0,21095.0,1819.0,15658.0,2.6875,130.503125,1370055.8,2676549.4,-0.5259999999999998,94.63879999999999,38748.8,94.64899999999999,128082.8,-0.21699999999999997,11.59555,205.4,11.638142,8480.4
"[2015-02-04, 2015-02-10]",39.7,782.5099999999999,4009.6,30099.2,2015-02-10,35052.0,3208.0,20498.0,1841.0,15750.0,1.703125,129.109375,1380476.2,2608625.2,1.129,94.43660000000001,31746.8,94.4014,119782.8,0.30624999999999997,11.573699999999999,300.6,11.535417999999998,8622.4
"[2015-02-11, 2015-02-17]",39.95,779.4749999999999,4995.25,25705.75,2015-02-17,35084.0,3104.0,21169.0,1865.0,16028.0,1.234375,128.06640625,1284460.0,2555949.5,-0.7060000000000001,94.39859999999999,24554.6,94.4236,114020.0,-0.04125000000000001,11.76805,648.0,11.772326,8191.0
"[2015-02-18, 2015-02-24]",35.25,783.7099999999999,6327.2,16531.0,2015-02-24,33836.0,2764.0,20356.0,1266.0,15954.0,2.65625,127.94375,1637152.4,2602307.8,0.414,94.4614,33781.0,94.5266,114547.6,-0.189,11.654749999999998,189.6,11.654282,6720.6
"[2015-02-25, 2015-03-03]",41.15,819.64,2103.0,1794.0,2015-03-03,34308.0,2351.0,20667.0,1529.0,16758.0,1.5625,128.13125,807050.2,2664416.6,0.847,95.1558,31475.6,95.0338,118541.0,0.26149999999999995,11.666599999999999,38.4,11.627756000000002,7119.0
"[2015-03-04, 2015-03-10]",36.5,819.9599999999998,25.0,90.4,2015-03-10,34014.0,2094.0,20960.0,1970.0,17124.0,2.03125,127.3375,49634.4,2597394.8,3.207,97.2358,52601.2,97.05499999999999,131044.4,0.5605,12.039650000000002,118.2,11.991518,7592.8
"[2015-03-11, 2015-03-17]",45.449999999999996,781.11,5.2,47.4,2015-03-17,31972.0,2657.0,19496.0,2280.0,16105.0,0.671875,127.83125,12189.6,2649699.6,0.931,99.9,61636.0,99.6834,141639.8,0.0072499999999999995,12.4505,10.75,12.579345,6491.0
"[2015-03-18, 2015-03-24]",32.35,768.4399999999999,4.0,37.0,2015-03-24,31636.0,2771.0,19546.0,2232.0,15890.0,2.203125,129.025,343515.8,2697651.6,-2.503,98.256,86325.6,98.23,124333.4,-0.6062500000000001,12.2121,425.6,12.206994,2827.0
"[2015-03-25, 2015-03-31]",60.30000000000001,748.4799999999999,1.2,7.8,2015-03-31,32712.0,4174.0,19728.0,2241.0,14241.0,1.71875,128.646875,1005960.8,2814193.8,1.2149999999999999,97.8682,48837.4,97.7182,112390.8,0.3595,12.181900000000002,218.6,12.15247,4374.4
"[2015-04-01, 2015-04-07]",38.8,757.9375,0.0,3.0,2015-04-07,32582.0,3805.0,19639.0,2267.0,14272.0,1.234375,129.33203125,807935.0,2782087.5,0.2669999999999998,97.79124999999999,40010.25,97.75725000000001,115489.25,-0.29500000000000004,12.03425,121.25,12.029910000000001,5382.25
"[2015-04-08, 2015-04-14]",47.2,765.3100000000001,0.0,0.4,2015-04-14,32534.0,2763.0,18983.0,2729.0,15312.0,1.046875,129.0625,917445.2,2825668.2,0.8840000000000001,99.16599999999998,54303.4,99.0684,115662.4,0.11649999999999999,12.1002,231.2,12.089409999999999,6186.2
"[2015-04-15, 2015-04-21]",33.150000000000006,775.05,0.0,0.0,2015-04-21,33165.0,2298.0,18381.0,3253.0,17376.0,0.953125,129.565625,903826.8,2823842.0,-0.7349999999999999,98.04220000000001,55803.2,98.22779999999999,116304.4,0.11499999999999999,12.1792,19.8,12.185412,6973.8
"[2015-04-22, 2015-04-28]",46.5,771.65,0.2,0.2,2015-04-28,33802.0,2445.0,19134.0,3260.0,17502.0,1.46875,129.13125,1029371.2,2822272.0,-2.011,97.1652,45627.8,97.33139999999999,112710.4,-0.2925,12.1639,116.2,12.187666,6230.2
"[2015-04-29, 2015-05-05]",36.0,782.52,0.2,17342.2,2015-05-05,33784.0,2311.0,19108.0,3378.0,17873.0,1.53125,127.971875,1426924.0,2857007.4,-0.992,95.264,63212.8,95.32000000000001,103746.4,0.12249999999999998,12.052850000000001,117.2,12.013098,5080.8
"[2015-05-06, 2015-05-12]",52.4,789.27,0.4,28244.6,2015-05-12,32992.0,2631.0,18754.0,2816.0,17150.0,2.15625,127.25,1687539.6,2815833.6,-0.5960000000000002,94.70680000000002,47711.4,94.473,99400.8,0.04375000000000001,12.09135,344.0,12.113847999999999,4465.4
"[2015-05-13, 2015-05-19]",49.4,786.4000000000001,0.6,25254.4,2015-05-19,32731.0,3103.0,18916.0,2234.0,16456.0,2.109375,127.3625,1445018.2,2840487.4,0.7569999999999998,93.99199999999999,47129.6,93.99620000000002,97181.2,-0.16999999999999998,11.9021,123.4,11.932838,3642.2
"[2015-05-20, 2015-05-26]",13.95,779.3375,0.25,21552.0,2015-05-26,31342.0,2632.0,18774.0,2145.0,16099.0,1.75,127.54296875,1582962.75,2874053.75,2.044,96.093,46140.2,96.0582,97948.8,0.1885,11.94185,116.6,11.963076000000001,4812.8
"[2015-05-27, 2015-06-02]",21.4,777.4799999999999,1804.2,21571.8,2015-06-02,30041.0,3008.0,19330.0,1490.0,14486.0,1.75,127.759375,1058803.6,3014196.8,-1.529,96.97399999999999,61168.6,97.1272,100898.8,0.08525000000000002,12.187299999999999,100.2,12.20233,6044.8
"[2015-06-03, 2015-06-09]",28.799999999999997,749.1600000000001,16.8,28794.6,2015-06-09,33001.0,5956.0,20357.0,1809.0,13084.0,2.40625,126.1875,43839.0,2784809.2,-0.7060000000000001,95.5716,64558.6,95.701,101381.2,0.22799999999999998,12.459399999999999,256.2,12.458844,4091.2
"[2015-06-10, 2015-06-16]",13.850000000000001,738.12,23.4,31368.4,2015-06-16,34725.0,7696.0,20742.0,1899.0,12146.0,1.671875,126.14375,18300.0,2741864.0,-0.1600000000000001,94.99640000000001,45933.0,95.0976,97410.2,-0.08174999999999999,12.440650000000002,3.0,12.63319,4732.2
"[2015-06-17, 2015-06-23]",37.5,707.4399999999999,6.0,33111.4,2015-06-23,35759.0,9825.0,20703.0,2264.0,10799.0,2.28125,126.41875,451311.0,2668829.8,0.3829999999999998,94.6326,43334.2,94.6132,86350.0,-0.21350000000000002,12.375699999999998,348.5,12.373040000000001,4854.8
"[2015-06-24, 2015-06-30]",35.50000000000001,678.46,2384.6,55517.0,2015-06-30,38155.0,11652.0,21889.0,2435.0,10901.0,2.21875,125.740625,1348410.0,2709469.8,0.016000000000000042,95.4134,41729.0,95.53400000000002,86110.0,-0.01525,12.33515,139.8,12.332262000000002,3784.2
"[2015-07-01, 2015-07-07]",77.35,680.9749999999999,5888.25,36484.25,2015-07-07,37273.0,11577.0,20347.0,2415.0,10755.0,2.359375,126.30859375,1277852.25,2709570.5,1.415,96.5284,36988.2,96.4564,84666.2,0.29225,12.48585,49.4,12.481370000000002,2949.4
"[2015-07-08, 2015-07-14]",30.8,649.7375,4656.75,35709.25,2015-07-14,37535.0,11634.0,19568.0,2721.0,10875.0,2.375,126.2625,1421629.0,2728487.4,-0.292,96.64280000000001,38771.8,96.5118,87623.6,-0.1575,12.596549999999999,125.8,12.590162,3513.2
"[2015-07-15, 2015-07-21]",62.45,627.0699999999999,4191.4,36214.0,2015-07-21,37484.0,11714.0,19178.0,2946.0,10811.0,1.171875,126.146875,1018703.6,2703774.8,0.6420000000000001,97.73219999999999,35665.0,97.68320000000001,92486.6,-0.019500000000000003,12.510250000000003,155.6,12.509736,3172.6
"[2015-07-22, 2015-07-28]",34.35,620.38,3242.8,36317.8,2015-07-28,38119.0,11746.0,18934.0,3056.0,10771.0,1.109375,126.759375,1007607.2,2763097.6,-0.563,97.15240000000001,35508.4,97.18939999999999,98091.8,0.22500000000000003,12.6525,326.2,12.644435999999999,1826.4
"[2015-07-29, 2015-08-04]",32.9,609.76,4099.2,37250.8,2015-08-04,38692.0,12255.0,19200.0,3065.0,10494.0,1.765625,127.2375,1040221.2,2871693.6,1.161,97.57,38980.2,97.3202,96930.2,0.134,12.7603,104.6,12.764598000000001,2595.8
"[2015-08-05, 2015-08-11]",31.549999999999997,599.03,3781.0,36127.6,2015-08-11,38155.0,12256.0,18954.0,3134.0,10576.0,2.5,127.21875,1012235.0,2905665.2,-0.689,97.6194,42368.4,97.76459999999999,101498.8,0.066,12.7987,251.8,12.809498,2071.8
"[2015-08-12, 2015-08-18]",53.550000000000004,613.42,4680.2,34733.2,2015-08-18,37361.0,11301.0,19145.0,2743.0,10320.0,1.4375,127.60625,962147.2,2958042.6,-0.265,96.63480000000001,40717.2,96.60940000000001,102843.0,0.10450000000000001,12.901,89.4,12.912531999999999,3889.4
"[2015-08-19, 2015-08-25]",109.39999999999999,590.5200000000001,8767.4,30287.0,2015-08-25,31877.0,9396.0,15020.0,2657.0,8589.0,2.890625,128.471875,1658582.2,3007938.8,-2.5260000000000002,95.05499999999999,75886.8,95.17479999999999,103151.6,0.1665,13.072399999999998,88.4,13.062790000000001,4391.0
"[2015-08-26, 2015-09-01]",105.4,573.5699999999999,2979.4,21976.4,2015-09-01,29707.0,9378.0,16120.0,2562.0,8841.0,0.6875,127.8375,1316297.2,2898451.4,0.902,95.64359999999999,54522.4,95.54400000000001,98588.4,0.30974999999999997,13.289000000000001,76.4,13.247442000000001,3603.6
"[2015-09-02, 2015-09-08]",19.2,581.4749999999999,14.0,28108.75,2015-09-08,28634.0,9576.0,15583.0,2939.0,8527.0,1.171875,127.953125,54317.5,2783573.0,0.5409999999999999,96.1468,40201.6,96.12359999999998,93790.6,0.25375,13.71645,131.75,13.7146325,3099.0
"[2015-09-09, 2015-09-15]",38.75,589.22,6.6,27558.6,2015-09-15,29048.0,9684.0,15881.0,3337.0,8832.0,1.671875,127.85,12676.0,2766669.2,-0.3869999999999999,95.5686,32521.2,95.67580000000001,83006.6,-0.25249999999999995,13.6758,47.5,13.69629,3025.0
"[2015-09-16, 2015-09-22]",46.6,609.3,3.6,27456.8,2015-09-22,28613.0,8574.0,15457.0,3319.0,9263.0,2.921875,127.94375,189378.8,2685218.2,0.661,95.5398,35594.6,95.47319999999999,66877.0,0.1945,13.590800000000002,77.8,13.593686,2622.8
"[2015-09-23, 2015-09-29]",78.3,655.6,1516.6,37320.0,2015-09-29,28776.0,6128.0,15465.0,3259.0,11602.0,1.546875,128.2375,1087265.0,2680839.6,-0.45299999999999996,96.1928,38178.0,96.28420000000001,69887.6,0.31000000000000005,14.125800000000002,105.8,14.110658,2183.6
"[2015-09-30, 2015-10-06]",80.3,684.97,5225.6,31627.0,2015-10-06,29375.0,4192.0,15569.0,3381.0,13090.0,1.40625,128.9375,1447664.6,2766027.2,-0.43,96.1152,27635.6,96.0538,71391.2,-0.44825000000000004,13.908599999999998,25.2,13.914472,2154.0
"[2015-10-07, 2015-10-13]",39.65,698.1600000000001,4085.0,25811.0,2015-10-13,28383.0,3211.0,14941.0,3471.0,13592.0,0.953125,128.678125,799083.8,2782725.8,-0.773,95.08500000000001,23769.4,95.12520000000002,71303.2,-0.08899999999999998,13.532399999999999,161.8,13.544258,2040.4
"[2015-10-14, 2015-10-20]",43.3,697.64,2896.0,25506.4,2015-10-20,28739.0,2750.0,14795.0,3735.0,13534.0,1.671875,129.046875,954033.6,2819518.6,0.14900000000000002,94.5734,25146.8,94.5898,76527.8,-0.2245,13.328050000000001,277.4,13.349825999999998,2093.6
"[2015-10-21, 2015-10-27]",49.5,683.85,3448.0,25593.0,2015-10-27,28255.0,2442.0,16212.0,2908.0,13471.0,1.390625,128.75,939216.8,2756851.2,2.053,96.5424,33181.0,96.31960000000001,77828.6,0.37975000000000003,13.706,5.6,13.662502,2812.4
"[2015-10-28, 2015-11-03]",62.35,665.6999999999999,3706.8,25811.4,2015-11-03,28768.0,3004.0,16251.0,2630.0,13656.0,1.96875,127.596875,1828382.6,2742881.0,0.251,97.29799999999999,31766.2,97.17999999999999,75593.8,0.04299999999999998,13.90555,82.0,13.886088,2774.4
"[2015-11-04, 2015-11-10]",61.2,607.48,4921.0,26244.6,2015-11-10,29361.0,3912.0,15895.0,2762.0,12283.0,1.34375,126.425,1796738.6,2640627.4,2.147,98.761,31301.0,98.68520000000001,80512.0,0.51725,14.2215,148.6,14.174892,2338.6
"[2015-11-11, 2015-11-17]",75.89999999999999,554.6,5720.4,25525.6,2015-11-17,29583.0,4705.0,13481.0,2704.0,11591.0,0.90625,126.440625,1054563.8,2623395.0,0.31000000000000005,99.24100000000001,33362.0,99.20540000000001,86500.8,-0.005250000000000005,14.3764,130.0,14.375492,2663.8
"[2015-11-18, 2015-11-24]",59.0,542.96,6601.2,23633.0,2015-11-24,29336.0,5791.0,13408.0,3384.0,11615.0,0.546875,126.765625,1334118.0,2700761.2,-0.10999999999999992,99.57559999999998,30793.8,99.5712,90221.0,-0.263,14.1166,172.2,14.13506,2729.0
"[2015-11-25, 2015-12-01]",22.45,545.375,1988.0,18229.0,2015-12-01,27755.0,6176.0,14110.0,2896.0,10785.0,0.734375,127.1484375,606578.75,2765072.75,0.24999999999999997,99.9566,19940.0,100.0044,93101.25,0.3825,14.366899999999998,49.0,14.317556,
"[2015-12-02, 2015-12-08]",72.39999999999999,545.89,32.8,26305.2,2015-12-08,26960.0,5326.0,14151.0,2969.0,11043.0,2.09375,126.778125,45383.0,2714911.8,-1.372,98.6268,54206.4,98.9092,93501.8,0.13225,14.459950000000001,47.8,14.459514000000002,3328.2
"[2015-12-09, 2015-12-15]",40.300000000000004,550.25,5.2,26067.4,2015-12-15,25362.0,5444.0,13144.0,2636.0,9670.0,2.390625,127.134375,11685.2,2685527.4,-0.2350000000000001,97.75719999999998,30881.4,97.72139999999999,85609.2,0.21599999999999986,15.361500000000001,36.75,15.17283,4383.333333333333
"[2015-12-16, 2015-12-22]",28.35,558.74,1.6,24680.0,2015-12-22,24220.0,4676.0,13214.0,2217.0,9673.0,1.484375,126.71875,98630.0,2528090.2,-0.044000000000000095,98.5096,29344.0,98.5784,70496.8,0.279,15.31275,56.2,15.318382,
"[2015-12-23, 2015-12-29]",19.4,555.325,413.5,29506.25,2015-12-29,24549.0,4719.0,13409.0,2283.0,9769.0,1.046875,126.0234375,364285.5,2475627.25,-0.005000000000000018,98.12650000000001,13469.25,98.17325,64716.25,0.1195,15.4920625,150.75,15.479452499999999,
"[2015-12-30, 2016-01-05]",46.699999999999996,547.725,3242.25,36063.75,2016-01-05,25459.0,5274.0,13212.0,2322.0,9170.0,0.6875,125.98046875,755637.0,2516693.25,1.1,98.89075,26494.0,98.80825,66804.25,0.184,15.7621875,46.0,15.730020000000001,
"[2016-01-06, 2016-01-12]",67.15,487.15,5458.0,26142.4,2016-01-12,27830.0,7058.0,12998.0,2461.0,7800.0,1.671875,127.3125,1627910.0,2569507.6,-0.2420000000000001,98.66975,34673.25,98.82975,74511.25,1.0345,16.5423,110.5,16.5610475,
"[2016-01-13, 2016-01-19]",35.5,490.4625,4873.5,26408.5,2016-01-19,26784.0,7013.0,13701.0,2517.0,7927.0,1.15625,128.18359375,2423484.25,2726545.25,0.011999999999999983,99.0418,29183.6,99.0418,74773.2,0.10725000000000004,16.84335,92.6,16.817522,
